Customer id,Gender,Age,Payment method,Frequency,Monetary,Recency,Mall_CYB,Mall_MK,Mall_ST,Mall_TKO,Category_Books,Category_Clothing,Category_Electronics,Category_Groceries,Category_Toys,Age_scaled,Cluster,PCA1,PCA2
C00048,M,50,Credit Card,4.0,4822.97,49.0,0.25,0.0,0.5,0.25,0.08034675728855872,0.7632786436573316,0.0,0.056869522306794366,0.09950507674731547,0.4283367742776834,1,0.0868171434338394,2.172066255547698
C00049,M,36,Cash,3.0,7718.79,292.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.06926085565224602,0.29376754646777536,0.5010720592217174,0.017767033433996778,0.11813250522426441,-0.5104408287628751,0,0.8829914641824187,-0.3084730699245193
C00050,M,49,Mobile Payment,2.0,3845.31,54.0,0.5,0.0,0.5,0.0,0.0712452312037261,0.2460477828835647,0.4339103999417473,0.09906873568060835,0.14972785029035374,0.3612812312033578,0,0.16626913509468433,0.25611273934221596
C00051,F,37,Cash,1.0,1721.07,492.0,0.0,1.0,0.0,0.0,0.0,0.6098066900242292,0.0,0.0,0.3901933099757709,-0.4433852856885495,1,-1.8903621489549545,0.32303344808856416
C00052,F,50,Credit Card,2.0,6996.18,130.0,0.0,0.0,0.0,1.0,0.0,0.22931371119668162,0.7505810313628294,0.0,0.020105257440488952,0.4283367742776834,0,1.2846641748963559,-0.8196756109525254
C00053,M,21,Credit Card,2.0,8516.81,130.0,0.5,0.0,0.0,0.5,0.015377823386925386,0.30098475837784333,0.6310637433499162,0.052573674885315044,0.0,-1.5162739748777594,0,1.0644867181138342,0.06425223747758214
C00054,F,57,Credit Card,4.0,6262.53,155.0,0.5,0.25,0.0,0.25,0.0640060806095939,0.8115474097529274,0.0,0.04379699578285453,0.08064951385462425,0.8977255757979627,1,0.1679388188330048,2.4200576179335473
C00055,F,59,Mobile Payment,5.0,5711.04,114.0,0.2,0.4,0.0,0.4,0.15147328682691769,0.14023540370930687,0.33708046170224687,0.07933231075250742,0.2918785370090211,1.031836661946614,0,1.017606287914337,-0.06730680890194955
C00056,M,23,Cash,2.0,5699.65,402.0,0.0,0.0,0.0,1.0,0.06500574596685761,0.1548410867333959,0.7325379628573684,0.04761520444237803,0.0,-1.3821628887291082,0,0.5981013194274433,-1.2291228651010078
C00057,F,59,Cash,1.0,3934.13,695.0,0.0,0.0,0.0,1.0,0.0,0.3476956785871336,0.6174452801508847,0.03485904126198168,0.0,1.031836661946614,0,-0.38287830948837526,-0.672377271994737
C00058,M,44,Cash,5.0,12001.25,0.0,0.0,0.2,0.8,0.0,0.13256119154254767,0.22336006665972294,0.4288228309551088,0.01142714300593688,0.20382876783668366,0.026003515831729752,0,2.8078387743364353,0.22305748818351193
C00059,M,21,Credit Card,2.0,4782.41,38.0,0.0,0.5,0.0,0.5,0.05295029075298856,0.3306471005204489,0.4595089086882973,0.06289506754962457,0.09399863248864067,-1.5162739748777594,0,0.5386007548791785,-0.116481754572898
C00060,M,45,Credit Card,4.0,11098.64,66.0,0.25,0.5,0.0,0.25,0.07286838747810542,0.2925574665004,0.5289170565042203,0.07126548838416238,0.0343916011331118,0.09305905890605537,0,1.7693224110657042,0.2425558380801824
C00061,F,61,Cash,1.0,2405.0699999999997,698.0,0.0,0.0,0.0,1.0,0.0,0.9429787906381104,0.0,0.057021209361889674,0.0,1.1659477480952651,1,-2.0621029530944894,1.842193532940673
C00062,M,35,Cash,3.0,3916.8,23.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.349234068627451,0.34937704248366014,0.24425040849673202,0.05713848039215686,-0.5774963718372007,0,0.3189050423378398,1.3174991367957416
C00063,F,62,Credit Card,4.0,6957.07,256.0,0.0,0.25,0.5,0.25,0.09584638360689199,0.26978455010514485,0.2602273658307305,0.01971232142266787,0.3544293790345648,1.2330032911695907,0,0.67296608551492,-0.15366641513265697
C00064,F,64,Credit Card,3.0,6659.63,179.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.2333387890918865,0.07572642924606922,0.5096544402616962,0.0,0.18128034140034807,1.367114377318242,0,0.7755003567737058,-1.1244360622423926
C00065,M,56,Credit Card,3.0,4502.66,269.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.7466764090559802,0.22286603918572578,0.030457551758293983,0.0,0.8306700327236372,0,0.07353717211834879,1.8876003133007695
C00066,M,33,Cash,3.0,4103.45,147.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.09164970939087841,0.12123700788361014,0.5031863431990156,0.07401576722026589,0.20991117230623013,-0.711607457985852,0,0.5867429473653929,-0.48292755079853433
C00067,F,60,Cash,5.0,6307.28,8.0,0.2,0.4,0.0,0.4,0.11055161654469121,0.21687320049212974,0.2890501135196154,0.08202743496404155,0.3014976344795221,1.0988922050209395,0,1.6791012820024596,0.7135042518967051
C00068,M,32,Cash,1.0,285.7,589.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7786630010601776,1,-3.0998590008692886,-1.4817370710035052
C00070,F,46,Cash,4.0,7101.950000000001,23.0,0.25,0.0,0.75,0.0,0.14798189229718597,0.28395440688824897,0.2996050380529291,0.01931018945500883,0.24914847330662704,0.16011460198038097,0,1.172233341043975,0.21947949961812782
C00071,F,38,Cash,4.0,4279.8,264.0,0.25,0.25,0.25,0.25,0.060638347586335815,0.4061544932006169,0.19401841207533066,0.07348941539324268,0.2656993317444741,-0.3763297426142239,0,0.12806034006263783,0.7448958829062226
C00072,M,68,Cash,3.0,11222.6,85.0,0.0,0.0,0.0,1.0,0.0,0.1658875839823214,0.7271193840999411,0.04697218113449646,0.06002085078324096,1.6353365496155445,0,1.999956301212224,-0.4218370642542851
C00073,F,25,Credit Card,3.0,6371.5599999999995,139.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0464124955269981,0.212918029493562,0.495505025456874,0.13525259120215458,0.10991185832041132,-1.2480518025804568,0,0.6879689047890645,-0.17846613181013837
C00074,M,25,Cash,1.0,687.7,74.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2480518025804568,0,-0.15174828489137024,-1.4796506913476501
C00075,M,32,Cash,5.0,14896.87,59.0,0.4,0.6,0.0,0.0,0.0,0.3479596720653399,0.5766258281102004,0.01841192143047499,0.05700257839398478,-0.7786630010601776,0,2.54507799035039,0.47282792608878255
C00076,M,45,Credit Card,2.0,3020.65,545.0,0.0,1.0,0.0,0.0,0.0,0.4528429311572013,0.27489447635442704,0.04540082432589012,0.22686176816248158,0.09305905890605537,1,-0.5964314570153519,-0.005002280029295705
C00077,M,26,Cash,2.0,1811.8200000000002,370.0,0.0,0.0,0.0,1.0,0.44247221026371275,0.0,0.0,0.0,0.5575277897362872,-1.1809962595061312,1,-1.8649433710699053,-1.8240141668724463
C00079,M,36,Mobile Payment,2.0,3145.3999999999996,92.0,0.0,0.5,0.5,0.0,0.28104215680040695,0.13632288421186495,0.0,0.0,0.5826349589877281,-0.5104408287628751,1,-0.9486538694521744,-1.0541353767319999
C00080,F,43,Mobile Payment,9.0,17166.17,135.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.12351153460556429,0.24963984394888314,0.4638140016089785,0.013856323221778648,0.14917829661479526,-0.04105202724259586,0,2.326591752299349,-0.0761667954971192
C00081,F,54,Cash,2.0,7905.719999999999,270.0,0.0,0.0,0.5,0.5,0.07837489817499228,0.0758653228295462,0.7818731247754791,0.0,0.06388665421998249,0.6965589465749858,0,1.080435021365281,-1.676807082796603
C00082,M,38,Cash,4.0,4133.8099999999995,105.0,0.25,0.0,0.5,0.25,0.34483926450417407,0.0,0.0,0.12185368945355494,0.5333070460422709,-0.3763297426142239,1,-0.4703909804081867,-0.39526809916965616
C00083,F,36,Cash,5.0,10641.39,31.0,0.0,0.4,0.4,0.2,0.03766801141580189,0.4084128107324325,0.46681495556501545,0.03964143781968333,0.0474627844670668,-0.5104408287628751,0,2.013217151012117,0.49268513548826753
C00084,M,56,Credit Card,5.0,10899.64,146.0,0.4,0.0,0.4,0.2,0.1525756813986517,0.37035993849338145,0.283755243292439,0.022490651067374703,0.17081848574815317,0.8306700327236372,0,1.2632223567362877,0.5980427389527405
C00085,F,20,Cash,3.0,3896.8399999999997,442.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.20828414818160357,0.682996992434896,0.0,0.09084283676004147,0.01787602262345901,-1.583329517952085,1,-1.207926467816916,1.0608316326408893
C00086,M,34,Cash,2.0,4788.64,266.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6445519149115264,0,1.135425997789539,-2.2561412429846963
C00087,F,35,Credit Card,2.0,7929.16,360.0,0.0,0.5,0.5,0.0,0.0,0.0,0.9566978090995767,0.04330219090042325,0.0,-0.5774963718372007,0,1.3682962661462357,-2.024210719753634
C00088,M,20,Credit Card,5.0,10150.17,148.0,0.0,0.0,0.4,0.6,0.024794658611629158,0.37506366888436343,0.4807958881476861,0.038562900916930445,0.08078288343939066,-1.583329517952085,0,1.6315545384373957,0.25759695307612057
C00089,M,70,Credit Card,5.0,9277.97,69.0,0.4,0.2,0.2,0.2,0.0,0.5962812986030349,0.08099077707731325,0.17044245670119648,0.15228546761845535,1.7694476357641957,0,0.9200258536095418,2.6177882473126437
C00090,M,30,Mobile Payment,3.0,3756.03,3.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.35118729083633515,0.0,0.0,0.6488127091636648,-0.9127740872088288,0,0.8466947543043243,0.9118520319635941
C00091,F,65,Mobile Payment,3.0,10533.02,230.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.8938632984652075,0.0020630360523382655,0.10407366548245423,1.4341699203925675,0,2.1947876052035995,-1.1890096878550274
C00092,F,23,Cash,1.0,5317.9,399.0,0.0,1.0,0.0,0.0,0.04732507192688844,0.04678726564997462,0.905887662423137,0.0,0.0,-1.3821628887291082,0,0.5516733187643326,-2.4813598265566235
C00093,F,31,Credit Card,2.0,7250.389999999999,88.0,1.0,0.0,0.0,0.0,0.048881508442994104,0.3822318523555285,0.450066823991537,0.0,0.11881981520994044,-0.8457185441345032,0,0.8467985214295861,0.71228913487945
C00094,M,34,Cash,1.0,1505.02,208.0,0.0,0.0,1.0,0.0,0.0,0.9088782873317299,0.0,0.09112171266827018,0.0,-0.6445519149115264,1,-2.3849837544094776,1.6702616994093358
C00095,F,41,Credit Card,1.0,1505.02,679.0,1.0,0.0,0.0,0.0,0.0,0.9088782873317299,0.0,0.09112171266827018,0.0,-0.17516311339124707,1,-2.3678118519788782,2.5877485793276493
C00096,M,58,Credit Card,3.0,4864.53,70.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.11295233044096759,0.3180985624510487,0.37105537431159846,0.02271134107508845,0.17518239172129682,0.9647811188722883,0,0.6512013928570591,-0.09861596424662136
C00097,M,38,Credit Card,4.0,6133.62,275.0,0.0,0.25,0.25,0.5,0.054569732066870776,0.14970441598925266,0.47560331419292357,0.09421679204124156,0.22590574570971134,-0.3763297426142239,0,0.885985191488731,-0.4056496206373766
C00098,M,43,Cash,2.0,2026.3300000000002,89.0,0.0,0.5,0.5,0.0,0.2833694413052168,0.7166305586947832,0.0,0.0,0.0,-0.04105202724259586,1,-1.5793237797012447,0.4469793825244462
C00099,M,61,Credit Card,1.0,1505.02,723.0,0.0,0.0,0.0,1.0,0.0,0.9088782873317299,0.0,0.09112171266827018,0.0,1.1659477480952651,1,-2.458007908397837,1.8378549326758074
C00100,M,58,Credit Card,3.0,3339.41,20.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2400663590274929,0.25634468364172114,0.0,0.0,0.5035889573307859,0.9647811188722883,0,-0.11001869205653489,-0.08277721789082204
C00101,M,21,Cash,3.0,10094.51,182.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.13436610593282883,0.0,0.7560931635116513,0.07195990691970189,0.037580823635817884,-1.5162739748777594,0,1.5335432023470263,-1.247260592841946
C00102,F,62,Cash,2.0,4681.04,150.0,0.5,0.5,0.0,0.0,0.1712610872797498,0.0,0.4350657118930836,0.07634414574538992,0.3173290550817767,1.2330032911695907,0,0.18188991318983724,-0.8594106615777845
C00103,F,63,Credit Card,4.0,7413.32,228.0,0.0,0.0,0.75,0.25,0.044397112225022,0.44705206304327894,0.33667371703905946,0.05156663950834445,0.1203104681842953,1.3000588342439163,0,0.7361046180795752,0.5110077643304112
C00104,M,64,Mobile Payment,3.0,6355.320000000001,376.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0610748160596162,0.058656369781537356,0.6646526060056771,0.09815084055562899,0.11746536759754032,1.367114377318242,0,0.9844037494704293,-0.5820695206077043
C00105,M,70,Mobile Payment,5.0,8298.17,206.0,0.6,0.0,0.2,0.2,0.2160175074745396,0.1984365227514018,0.2802304604509187,0.08367628043291472,0.2216392288902252,1.7694476357641957,0,0.8865735335578929,0.42512059823960824
C00107,M,46,Credit Card,5.0,9757.32,315.0,0.0,0.2,0.0,0.8,0.09627541169091514,0.15494111087880688,0.4234584906511214,0.013844990222725093,0.3114799965564315,0.16011460198038097,0,1.4885794358316353,-0.5171395855851284
C00108,F,29,Credit Card,3.0,8437.89,189.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.14246097069291022,0.10435428762403871,0.693327360276088,0.0,0.05985738140696312,-0.9798296302831544,0,1.3786103740134432,-1.586424657463345
C00109,M,37,Cash,1.0,1655.03,608.0,0.0,1.0,0.0,0.0,0.2421950055286007,0.45263227856896854,0.0,0.0,0.3051727159024308,-0.4433852856885495,1,-2.364720794096911,-0.7292490791256809
C00110,M,60,Mobile Payment,2.0,3094.21,14.0,0.0,0.0,0.0,1.0,0.14483503058939115,0.3047401436877264,0.0,0.0,0.5504248257228824,1.0988922050209395,1,-0.2219880124385142,0.37243587132679645
C00111,M,57,Cash,4.0,5642.35,27.0,0.0,0.0,0.75,0.25,0.24123813659202284,0.12197400019495423,0.1331767791788882,0.05031591446826233,0.45329516956587235,0.8977255757979627,0,0.538294541942373,-0.283525435104528
C00112,M,45,Cash,1.0,1260.33,130.0,0.0,0.0,1.0,0.0,0.0,0.7120516055318845,0.0,0.10581355676687854,0.182134837701237,0.09305905890605537,1,-2.3031159300193416,1.2955146748467667
C00113,M,19,Mobile Payment,2.0,2256.14,295.0,0.0,0.0,0.0,1.0,0.0,0.686872268564894,0.0,0.17710337124469228,0.13602436019041372,-1.6503850610264106,1,-1.5806002495814755,1.87601006504685
C00114,F,22,Cash,4.0,6772.83,126.0,0.25,0.0,0.5,0.25,0.13804569138749975,0.08969367310267642,0.4186743207787586,0.01672417586149364,0.3368621388695715,-1.4492184318034338,0,1.0586113412970746,-0.7198940805111844
C00115,M,36,Mobile Payment,2.0,4212.76,325.0,0.0,0.5,0.0,0.5,0.1365446880429932,0.7231957196707147,0.0,0.032553480378659114,0.107706111907633,-0.5104408287628751,1,-1.0760770736387149,0.9726444996646872
C00116,F,27,Credit Card,1.0,248.2,698.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1139407164318056,1,-5.245130944514696,-4.020278196613793
C00117,M,44,Mobile Payment,1.0,3145.36,490.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026003515831729752,0,0.4191999522024109,-2.652744743505008
C00119,F,37,Cash,2.0,2700.82,241.0,0.5,0.0,0.0,0.5,0.2784635777282455,0.5064684058915442,0.0,0.05077717137758162,0.16429084500262886,-0.4433852856885495,1,-1.4835269288846393,0.6883764311620361
C00121,M,32,Credit Card,3.0,4720.79,165.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.08951467868725362,0.744021657392089,0.0,0.058100445052628895,0.10836321886802845,-0.7786630010601776,1,-0.4581678679614137,1.5633020516860638
C00122,M,28,Credit Card,1.0,905.9100000000001,615.0,1.0,0.0,0.0,0.0,0.44247221026371275,0.0,0.0,0.0,0.5575277897362872,-1.04688517335748,1,-2.8779258057688573,-1.3861474552879511
C00123,F,36,Cash,3.0,7397.62,128.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.05309410323860918,0.08694823470251245,0.530438167951314,0.05014045057734786,0.2793790435302165,-0.5104408287628751,0,1.2271043971220104,-0.40590586359093256
C00124,F,62,Credit Card,2.0,3955.1899999999996,324.0,0.0,0.0,0.0,1.0,0.06275299037467227,0.6916886420121411,0.0,0.1242215923887348,0.12133677522445194,1.2330032911695907,1,-1.1499646934686616,1.7022141952344212
C00125,F,36,Credit Card,5.0,9001.279999999999,128.0,0.4,0.6,0.0,0.0,0.04453144441679407,0.43770441537203597,0.3235239876995272,0.08497791425219525,0.10926223825944756,-0.5104408287628751,0,1.321829831695026,1.0880472537230108
